CVE_CUENTA,CVE_PERIODO,CVE_ESTADO,CVE_MUNICIPIO,CVE_INSTITUCION,CUENTAS_NOMINA,CUENTAS_TOTALES,CUENTAS_MA,CUNETAS_NIVEL1,CUENTAS_NIVEL2,CUENTAS_NIVEL3,CUENTAS_NIVEL4,CUENTAS_AHORRO,CUENTAS_PLAZOFIJO,,,,,,,,
"1,026,327",202002,21,21102,40002,0,332,332,0,332,0,0,0,0,,,,,,,,
"1,026,328",202002,21,21103,40002,0,272,272,0,272,0,0,0,0,,,,,,,,
"1,026,329",202002,21,21104,40002,0,1239,1239,0,1239,0,0,0,0,,,,,,,,
"1,026,330",202002,21,21104,40127,0,412,412,0,0,0,412,0,0,,,,,,,,
"1,026,331",202002,21,21105,40002,0,166,166,0,166,0,0,0,0,,,,,,,,
"1,026,332",202002,21,21106,40002,0,1303,1303,0,1303,0,0,0,0,,,,,,,,
"1,026,333",202002,21,21106,40150,0,0,0,0,0,0,0,0,1,,,,,,,,
"1,026,334",202002,21,21107,40002,0,112,112,0,112,0,0,0,0,,,,,,,,
"1,026,335",202002,21,21108,40002,0,1354,1354,0,1354,0,0,0,0,,,,,,,,
"1,026,336",202002,21,21109,40002,0,388,388,0,388,0,0,0,0,,,,,,,,
"1,026,337",202002,21,21110,40002,0,2174,2174,0,2174,0,0,0,0,,,,,,,,
"1,026,338",202002,21,21111,40002,0,420,420,0,420,0,0,0,0,,,,,,,,
"1,026,339",202002,21,21112,40002,0,70,70,0,70,0,0,0,0,,,,,,,,
"1,026,340",202002,21,21113,40002,0,45,45,0,45,0,0,0,0,,,,,,,,
"1,026,341",202002,21,21114,40002,105473,360347,254874,0,156871,0,203476,0,6932,,,,,,,,
"1,026,342",202002,21,21114,40012,184371,356638,172267,0,60994,0,295644,0,4651,,,,,,,,
"1,026,343",202002,21,21114,40014,142064,241828,99764,0,3909,1409,236510,1,13999,,,,,,,,
"1,026,344",202002,21,21114,40021,78284,160432,82148,0,0,0,160432,0,6046,,,,,,,,
"1,026,345",202002,21,21114,40030,6095,11182,5087,0,665,0,10517,0,365,,,,,,,,
"1,026,346",202002,21,21114,40036,960,17329,16369,0,187,0,17142,0,853,,,,,,,,
"1,026,347",202002,21,21114,40044,14135,48188,34053,0,3300,0,44888,0,1432,,,,,,,,
"1,026,348",202002,21,21114,40058,5,899,894,0,100,0,799,0,170,,,,,,,,
"1,026,349",202002,21,21114,40062,2056,8269,6213,0,0,0,8269,0,146,,,,,,,,
"1,026,350",202002,21,21114,40072,104291,142750,38459,0,22233,3967,116550,0,4944,,,,,,,,
"1,026,351",202002,21,21114,40112,0,1054,1054,0,0,0,1054,0,20,,,,,,,,
"1,026,352",202002,21,21114,40127,7995,126564,118569,5,0,0,126559,0,1088,,,,,,,,
"1,026,353",202002,21,21114,40128,0,5,5,0,0,0,5,0,0,,,,,,,,
"1,026,354",202002,21,21114,40130,0,28105,28105,0,982,0,27123,0,2112,,,,,,,,
"1,026,355",202002,21,21114,40131,0,6853,6853,0,0,0,6853,0,497,,,,,,,,
"1,026,356",202002,21,21114,40132,932,3162,2230,0,0,0,3162,0,557,,,,,,,,
"1,026,357",202002,21,21114,40136,0,592,592,0,0,0,592,0,43,,,,,,,,
"1,026,358",202002,21,21114,40137,3426,112680,109254,0,0,0,112680,0,563,,,,,,,,
"1,026,359",202002,21,21114,40143,0,909,909,0,0,0,909,0,1255,,,,,,,,
"1,026,360",202002,21,21114,40150,0,66,66,0,0,0,66,0,107,,,,,,,,
"1,026,361",202002,21,21114,40154,0,14,14,0,0,0,14,0,0,,,,,,,,
"1,026,362",202002,21,21115,40002,0,2550,2550,0,2550,0,0,0,0,,,,,,,,
"1,026,363",202002,21,21116,40002,0,160,160,0,160,0,0,0,0,,,,,,,,
"1,026,364",202002,21,21117,40002,0,1622,1622,0,1622,0,0,0,0,,,,,,,,
"1,026,365",202002,21,21117,40014,311,712,401,0,0,0,712,0,60,,,,,,,,
"1,026,366",202002,21,21117,40021,6318,9823,3505,0,0,0,9823,0,479,,,,,,,,
"1,026,367",202002,21,21117,40127,69,3141,3072,0,0,0,3141,0,2,,,,,,,,
"1,026,368",202002,21,21117,40130,0,1396,1396,0,10,0,1386,0,245,,,,,,,,
"1,026,369",202002,21,21118,40002,0,1135,1135,0,1135,0,0,0,0,,,,,,,,
"1,026,370",202002,21,21118,40150,0,0,0,0,0,0,0,0,1,,,,,,,,
"1,026,371",202002,21,21119,40002,4668,22138,17470,0,6978,0,15160,0,314,,,,,,,,
"1,026,372",202002,21,21119,40012,8003,23375,15372,0,2403,0,20972,0,266,,,,,,,,
"1,026,373",202002,21,21119,40014,22781,39610,16829,0,3414,250,35946,0,3157,,,,,,,,
"1,026,374",202002,21,21119,40021,3426,10441,7015,0,0,0,10441,0,652,,,,,,,,
"1,026,375",202002,21,21119,40030,1226,2755,1529,0,39,0,2716,0,75,,,,,,,,
"1,026,376",202002,21,21119,40036,10,637,627,0,0,0,637,0,16,,,,,,,,
"1,026,377",202002,21,21119,40042,1,200,199,0,0,0,200,0,14,,,,,,,,
"1,026,378",202002,21,21119,40058,19,1714,1695,0,394,0,1320,0,411,,,,,,,,
"1,026,379",202002,21,21119,40072,10932,15511,4579,0,5965,483,9063,0,504,,,,,,,,
"1,026,380",202002,21,21119,40127,3,94,91,1,0,0,93,0,0,,,,,,,,
"1,026,381",202002,21,21119,40130,0,1312,1312,0,1,0,1311,0,8,,,,,,,,
"1,026,382",202002,21,21119,40132,12,519,507,0,0,0,519,0,103,,,,,,,,
"1,026,383",202002,21,21119,40136,0,58,58,0,0,0,58,0,1,,,,,,,,
"1,026,384",202002,21,21119,40150,0,5,5,0,0,0,5,0,17,,,,,,,,
"1,026,385",202002,21,21120,40002,0,79,79,0,79,0,0,0,0,,,,,,,,
"1,026,386",202002,21,21121,40002,0,27,27,0,27,0,0,0,0,,,,,,,,
"1,026,387",202002,21,21122,40002,0,536,536,0,536,0,0,0,0,,,,,,,,
"1,026,388",202002,21,21123,40002,0,43,43,0,43,0,0,0,0,,,,,,,,
"1,026,389",202002,21,21124,40002,0,434,434,0,434,0,0,0,0,,,,,,,,
"1,026,390",202002,21,21124,40127,181,2307,2126,0,0,0,2307,0,1,,,,,,,,
"1,026,391",202002,21,21125,40002,1023,3771,2748,0,514,0,3257,0,259,,,,,,,,
"1,026,392",202002,21,21125,40021,485,3209,2724,0,0,0,3209,0,661,,,,,,,,
"1,026,393",202002,21,21126,40002,0,138,138,0,138,0,0,0,0,,,,,,,,
"1,026,394",202002,21,21127,40002,0,43,43,0,43,0,0,0,0,,,,,,,,
"1,026,395",202002,21,21127,40150,0,1,1,0,0,0,1,0,1,,,,,,,,
"1,026,396",202002,21,21128,40002,0,725,725,0,725,0,0,0,0,,,,,,,,
"1,026,397",202002,21,21128,40150,0,0,0,0,0,0,0,0,2,,,,,,,,
"1,026,398",202002,21,21129,40002,0,110,110,0,110,0,0,0,0,,,,,,,,
"1,026,399",202002,21,21130,40002,0,88,88,0,88,0,0,0,0,,,,,,,,
"1,026,400",202002,21,21131,40002,0,39,39,0,39,0,0,0,0,,,,,,,,
"1,026,401",202002,21,21132,40002,1488,15072,13584,0,10997,0,4075,0,163,,,,,,,,
"1,026,402",202002,21,21132,40012,10238,19782,9544,0,1639,0,18143,0,279,,,,,,,,
"1,026,403",202002,21,21132,40021,3282,7198,3916,0,0,0,7198,0,386,,,,,,,,
"1,026,404",202002,21,21132,40036,60,687,627,0,5,0,682,0,12,,,,,,,,
"1,026,405",202002,21,21132,40044,209,2168,1959,0,0,0,2168,0,127,,,,,,,,
"1,026,406",202002,21,21132,40072,3444,5472,2028,0,413,54,5005,0,471,,,,,,,,
"1,026,407",202002,21,21132,40127,796,17553,16757,1,0,0,17552,0,339,,,,,,,,
"1,026,408",202002,21,21132,40130,0,8347,8347,0,339,0,8008,0,581,,,,,,,,
"1,026,409",202002,21,21132,40131,0,2,2,0,0,0,2,0,0,,,,,,,,
"1,026,410",202002,21,21132,40137,468,33446,32978,0,0,0,33446,0,116,,,,,,,,
"1,026,411",202002,21,21132,40150,0,1,1,0,0,0,1,0,2,,,,,,,,
"1,026,412",202002,21,21133,40002,0,12,12,0,12,0,0,0,0,,,,,,,,
"1,026,413",202002,21,21134,40002,0,973,973,0,973,0,0,0,0,,,,,,,,
"1,026,414",202002,21,21135,40002,0,3,3,0,3,0,0,0,0,,,,,,,,
"1,026,415",202002,21,21136,40002,0,1063,1063,0,1063,0,0,0,0,,,,,,,,
"1,026,416",202002,21,21137,40002,0,428,428,0,428,0,0,0,0,,,,,,,,
"1,026,417",202002,21,21138,40002,0,223,223,0,223,0,0,0,0,,,,,,,,
"1,026,418",202002,21,21138,40130,0,94,94,0,94,0,0,0,0,,,,,,,,
"1,026,419",202002,21,21139,40002,0,41,41,0,41,0,0,0,0,,,,,,,,
"1,026,420",202002,21,21140,40002,6179,24747,18568,0,10064,0,14683,0,896,,,,,,,,
"1,026,421",202002,21,21140,40012,10803,24087,13284,0,2203,0,21884,0,625,,,,,,,,
"1,026,422",202002,21,21140,40014,3960,7201,3241,0,556,8,6637,0,503,,,,,,,,
"1,026,423",202002,21,21140,40036,29,1525,1496,0,12,0,1513,0,94,,,,,,,,
"1,026,424",202002,21,21140,40042,0,65,65,0,0,0,65,0,6,,,,,,,,
"1,026,425",202002,21,21140,40044,654,2755,2101,0,0,0,2755,0,202,,,,,,,,
"1,026,426",202002,21,21140,40072,3572,5697,2125,0,1192,79,4426,0,224,,,,,,,,
"1,026,427",202002,21,21140,40127,415,12186,11771,2,0,0,12184,0,135,,,,,,,,
"1,026,428",202002,21,21140,40130,0,3621,3621,0,29,0,3592,0,245,,,,,,,,
"1,026,429",202002,21,21140,40137,173,10013,9840,0,0,0,10013,0,81,,,,,,,,
"1,026,430",202002,21,21140,40150,0,11,11,0,0,0,11,0,16,,,,,,,,
"1,026,431",202002,21,21141,40002,0,47,47,0,47,0,0,0,0,,,,,,,,
"1,026,432",202002,21,21142,40002,0,1392,1392,0,1392,0,0,0,0,,,,,,,,
"1,026,433",202002,21,21142,40127,332,3353,3021,0,1,0,3352,0,26,,,,,,,,
"1,026,434",202002,21,21143,40002,0,1556,1556,0,1556,0,0,0,0,,,,,,,,
"1,026,435",202002,21,21144,40002,0,915,915,0,915,0,0,0,0,,,,,,,,
"1,026,436",202002,21,21145,40002,0,96,96,0,96,0,0,0,0,,,,,,,,
"1,026,437",202002,21,21145,40127,0,14,14,0,0,0,14,0,0,,,,,,,,
"1,026,438",202002,21,21146,40002,0,15,15,0,15,0,0,0,0,,,,,,,,
"1,026,439",202002,21,21147,40002,0,63,63,0,63,0,0,0,0,,,,,,,,
"1,026,440",202002,21,21148,40002,0,350,350,0,350,0,0,0,0,,,,,,,,
"1,026,441",202002,21,21149,40002,0,1103,1103,0,1103,0,0,0,0,,,,,,,,
"1,026,442",202002,21,21150,40002,0,105,105,0,105,0,0,0,0,,,,,,,,
"1,026,443",202002,21,21151,40002,0,396,396,0,396,0,0,0,0,,,,,,,,
"1,026,444",202002,21,21152,40002,0,435,435,0,435,0,0,0,0,,,,,,,,
"1,026,445",202002,21,21153,40002,0,1244,1244,0,1244,0,0,0,0,,,,,,,,
"1,026,446",202002,21,21153,40127,0,10,10,0,0,0,10,0,0,,,,,,,,
"1,026,447",202002,21,21154,40002,0,5130,5130,0,5130,0,0,0,36,,,,,,,,
"1,026,448",202002,21,21154,40012,5764,12805,7041,0,2671,2,10132,0,221,,,,,,,,
"1,026,449",202002,21,21154,40014,318,591,273,0,0,0,591,0,18,,,,,,,,
"1,026,450",202002,21,21154,40021,2110,5748,3638,0,0,0,5748,0,174,,,,,,,,
"1,026,451",202002,21,21154,40036,12,472,460,0,33,0,439,0,0,,,,,,,,
"1,026,452",202002,21,21154,40127,525,8379,7854,1,0,0,8378,0,40,,,,,,,,
"1,026,453",202002,21,21154,40130,0,5253,5253,0,95,0,5158,0,596,,,,,,,,
"1,026,454",202002,21,21154,40137,447,17684,17237,0,0,0,17684,0,159,,,,,,,,
"1,026,455",202002,21,21155,40002,0,70,70,0,70,0,0,0,0,,,,,,,,
"1,026,456",202002,21,21156,40002,19439,61478,42039,0,20629,0,40849,1,1565,,,,,,,,
"1,026,457",202002,21,21156,40012,20050,40261,20211,0,10081,0,30180,0,418,,,,,,,,
"1,026,458",202002,21,21156,40014,4930,7345,2415,0,170,0,7175,0,233,,,,,,,,
"1,026,459",202002,21,21156,40021,4581,11950,7369,0,0,0,11950,0,585,,,,,,,,
"1,026,460",202002,21,21156,40036,183,2268,2085,0,98,0,2170,0,78,,,,,,,,
"1,026,461",202002,21,21156,40044,861,4285,3424,0,2,0,4283,0,351,,,,,,,,
"1,026,462",202002,21,21156,40072,10599,16374,5775,0,3768,157,12449,0,531,,,,,,,,
"1,026,463",202002,21,21156,40127,1395,25907,24512,0,0,0,25907,0,201,,,,,,,,
"1,026,464",202002,21,21156,40130,0,7276,7276,0,472,0,6804,0,1133,,,,,,,,
"1,026,465",202002,21,21156,40137,479,32813,32334,0,0,0,32813,0,124,,,,,,,,
"1,026,466",202002,21,21156,40150,0,4,4,0,0,0,4,0,8,,,,,,,,
"1,026,467",202002,21,21157,40002,0,462,462,0,462,0,0,0,0,,,,,,,,
"1,026,468",202002,21,21157,40130,0,124,124,0,124,0,0,0,0,,,,,,,,
"1,026,469",202002,21,21158,40002,0,81,81,0,81,0,0,0,0,,,,,,,,
"1,026,470",202002,21,21159,40002,0,47,47,0,47,0,0,0,0,,,,,,,,
"1,026,471",202002,21,21160,40002,0,93,93,0,93,0,0,0,0,,,,,,,,
"1,026,472",202002,21,21161,40002,0,929,929,0,929,0,0,0,0,,,,,,,,
"1,026,473",202002,21,21162,40002,0,48,48,0,48,0,0,0,0,,,,,,,,
"1,026,474",202002,21,21163,40002,0,873,873,0,873,0,0,0,0,,,,,,,,
"1,026,475",202002,21,21164,40002,1970,10987,9017,0,4009,0,6978,0,285,,,,,,,,
"1,026,476",202002,21,21164,40012,4749,10263,5514,0,2145,0,8118,0,167,,,,,,,,
"1,026,477",202002,21,21164,40021,1515,5362,3847,0,0,0,5362,0,397,,,,,,,,
"1,026,478",202002,21,21164,40127,307,5681,5374,1,0,0,5680,0,9,,,,,,,,
"1,026,479",202002,21,21164,40130,0,5199,5199,0,217,0,4982,0,567,,,,,,,,
"1,026,480",202002,21,21164,40137,485,11401,10916,0,0,0,11401,0,170,,,,,,,,
"1,026,481",202002,21,21165,40002,0,22,22,0,22,0,0,0,0,,,,,,,,
"1,026,482",202002,21,21166,40002,0,293,293,0,293,0,0,0,0,,,,,,,,
"1,026,483",202002,21,21167,40002,0,117,117,0,117,0,0,0,0,,,,,,,,
"1,026,484",202002,21,21168,40002,0,278,278,0,278,0,0,0,0,,,,,,,,
"1,026,485",202002,21,21169,40002,91,566,475,0,253,0,313,0,11,,,,,,,,
"1,026,486",202002,21,21169,40127,280,4468,4188,0,0,0,4468,0,29,,,,,,,,
"1,026,487",202002,21,21169,40130,0,516,516,0,516,0,0,0,0,,,,,,,,
"1,026,488",202002,21,21170,40002,0,858,858,0,858,0,0,0,0,,,,,,,,
"1,026,489",202002,21,21170,40014,10881,16562,5681,0,517,6,16039,0,1879,,,,,,,,
"1,026,490",202002,21,21170,40150,0,1,1,0,0,0,1,0,0,,,,,,,,
"1,026,491",202002,21,21171,40002,0,164,164,0,164,0,0,0,0,,,,,,,,
"1,026,492",202002,21,21172,40002,0,410,410,0,410,0,0,0,0,,,,,,,,
"1,026,493",202002,21,21172,40137,3,1608,1605,0,0,0,1608,0,0,,,,,,,,
"1,026,494",202002,21,21173,40002,0,288,288,0,288,0,0,0,0,,,,,,,,
"1,026,495",202002,21,21174,40002,5134,17152,12018,0,5888,0,11264,0,947,,,,,,,,
"1,026,496",202002,21,21174,40012,7599,16667,9068,0,3335,0,13332,0,305,,,,,,,,
"1,026,497",202002,21,21174,40021,1896,4792,2896,0,0,0,4792,0,347,,,,,,,,
"1,026,498",202002,21,21174,40036,13,370,357,0,16,0,354,0,25,,,,,,,,
"1,026,499",202002,21,21174,40044,458,1800,1342,0,0,0,1800,0,142,,,,,,,,
"1,026,500",202002,21,21174,40072,1342,4157,2815,0,164,23,3970,0,864,,,,,,,,
"1,026,501",202002,21,21174,40127,484,12799,12315,0,0,0,12799,0,130,,,,,,,,
"1,026,502",202002,21,21174,40130,0,3918,3918,0,236,0,3682,0,286,,,,,,,,
"1,026,503",202002,21,21174,40137,590,35454,34864,0,0,0,35454,0,15,,,,,,,,
"1,026,504",202002,21,21174,40150,0,1,1,0,0,0,1,0,2,,,,,,,,
"1,026,505",202002,21,21175,40002,0,267,267,0,267,0,0,0,0,,,,,,,,
"1,026,506",202002,21,21176,40002,0,388,388,0,388,0,0,0,0,,,,,,,,
"1,026,507",202002,21,21177,40002,0,2154,2154,0,2154,0,0,0,0,,,,,,,,
"1,026,508",202002,21,21177,40127,55,2506,2451,0,0,0,2506,0,7,,,,,,,,
"1,026,509",202002,21,21178,40002,0,672,672,0,672,0,0,0,0,,,,,,,,
"1,026,510",202002,21,21179,40002,0,541,541,0,541,0,0,0,0,,,,,,,,
"1,026,511",202002,21,21179,40127,411,3022,2611,0,0,0,3022,0,13,,,,,,,,
"1,026,512",202002,21,21180,40002,0,1883,1883,0,1883,0,0,0,0,,,,,,,,
"1,026,513",202002,21,21181,40002,0,297,297,0,297,0,0,0,0,,,,,,,,
"1,026,514",202002,21,21182,40002,0,329,329,0,329,0,0,0,0,,,,,,,,
"1,026,515",202002,21,21183,40002,0,743,743,0,743,0,0,0,0,,,,,,,,
"1,026,516",202002,21,21184,40002,0,141,141,0,141,0,0,0,0,,,,,,,,
"1,026,517",202002,21,21185,40002,0,331,331,0,331,0,0,0,0,,,,,,,,
"1,026,518",202002,21,21186,40002,0,1407,1407,0,1407,0,0,0,0,,,,,,,,
"1,026,519",202002,21,21186,40012,2466,7247,4781,0,1893,0,5354,0,133,,,,,,,,
"1,026,520",202002,21,21186,40127,172,6055,5883,0,0,0,6055,0,92,,,,,,,,
"1,026,521",202002,21,21186,40137,378,19081,18703,0,0,0,19081,0,0,,,,,,,,
"1,026,522",202002,21,21186,40150,0,0,0,0,0,0,0,0,1,,,,,,,,
"1,026,523",202002,21,21187,40002,0,141,141,0,141,0,0,0,0,,,,,,,,
"1,026,524",202002,21,21188,40002,0,205,205,0,205,0,0,0,0,,,,,,,,
"1,026,525",202002,21,21189,40002,0,1139,1139,0,1139,0,0,0,0,,,,,,,,
"1,026,526",202002,21,21190,40002,0,15,15,0,15,0,0,0,0,,,,,,,,
"1,026,527",202002,21,21191,40002,0,53,53,0,53,0,0,0,0,,,,,,,,
"1,026,528",202002,21,21191,40021,283,4475,4192,0,0,0,4475,0,2074,,,,,,,,
"1,026,529",202002,21,21191,40127,69,2514,2445,0,0,0,2514,0,5,,,,,,,,
"1,026,530",202002,21,21191,40130,0,96,96,0,96,0,0,0,0,,,,,,,,
"1,026,531",202002,21,21192,40002,0,57,57,0,57,0,0,0,0,,,,,,,,
"1,026,532",202002,21,21193,40002,0,134,134,0,134,0,0,0,0,,,,,,,,
"1,026,533",202002,21,21194,40002,0,2961,2961,0,2961,0,0,0,0,,,,,,,,
"1,026,534",202002,21,21194,40127,87,1888,1801,0,0,0,1888,0,36,,,,,,,,
"1,026,535",202002,21,21195,40002,0,273,273,0,273,0,0,0,0,,,,,,,,
"1,026,536",202002,21,21196,40002,0,24,24,0,24,0,0,0,0,,,,,,,,
"1,026,537",202002,21,21197,40002,1453,16480,15027,0,9694,0,6786,0,430,,,,,,,,
"1,026,538",202002,21,21197,40012,3119,6909,3790,0,997,0,5912,0,151,,,,,,,,
"1,026,539",202002,21,21197,40127,340,9054,8714,0,0,0,9054,0,134,,,,,,,,
"1,026,540",202002,21,21197,40130,0,2165,2165,0,84,0,2081,0,276,,,,,,,,
"1,026,541",202002,21,21197,40137,99,10390,10291,0,0,0,10390,0,1,,,,,,,,
"1,026,542",202002,21,21198,40002,0,10,10,0,10,0,0,0,0,,,,,,,,
"1,026,543",202002,21,21199,40002,0,1011,1011,0,1011,0,0,0,0,,,,,,,,
"1,026,544",202002,21,21200,40002,0,63,63,0,63,0,0,0,0,,,,,,,,
"1,026,545",202002,21,21201,40002,0,41,41,0,41,0,0,0,0,,,,,,,,
"1,026,546",202002,21,21202,40002,0,124,124,0,124,0,0,0,0,,,,,,,,
"1,026,547",202002,21,21203,40002,0,213,213,0,213,0,0,0,0,,,,,,,,
"1,026,548",202002,21,21204,40002,0,196,196,0,196,0,0,0,0,,,,,,,,
"1,026,549",202002,21,21205,40002,0,1784,1784,0,1784,0,0,0,0,,,,,,,,
"1,026,550",202002,21,21206,40002,0,44,44,0,44,0,0,0,0,,,,,,,,
"1,026,551",202002,21,21207,40002,997,5048,4051,0,1594,0,3454,0,337,,,,,,,,
"1,026,552",202002,21,21207,40012,2894,6867,3973,0,1342,0,5525,0,228,,,,,,,,
"1,026,553",202002,21,21207,40014,89,289,200,0,0,0,289,0,62,,,,,,,,
"1,026,554",202002,21,21207,40021,505,3412,2907,0,0,0,3412,0,423,,,,,,,,
"1,026,555",202002,21,21207,40127,373,5610,5237,0,1,0,5609,0,109,,,,,,,,
"1,026,556",202002,21,21207,40130,0,944,944,0,58,0,886,0,237,,,,,,,,
"1,026,557",202002,21,21208,40002,1334,8559,7225,0,4446,0,4113,0,307,,,,,,,,
"1,026,558",202002,21,21208,40012,4928,12479,7551,0,2181,0,10298,0,294,,,,,,,,
"1,026,559",202002,21,21208,40021,523,3915,3392,0,0,0,3915,0,234,,,,,,,,
"1,026,560",202002,21,21208,40127,504,7412,6908,0,0,0,7412,0,48,,,,,,,,
"1,026,561",202002,21,21208,40130,0,540,540,0,0,0,540,0,22,,,,,,,,
"1,026,562",202002,21,21208,40137,256,19507,19251,0,0,0,19507,0,3,,,,,,,,
"1,026,563",202002,21,21209,40002,0,209,209,0,209,0,0,0,0,,,,,,,,
"1,026,564",202002,21,21210,40002,0,64,64,0,64,0,0,0,0,,,,,,,,
"1,026,565",202002,21,21211,40002,0,1236,1236,0,1236,0,0,0,0,,,,,,,,
"1,026,566",202002,21,21212,40002,0,863,863,0,863,0,0,0,0,,,,,,,,
"1,026,567",202002,21,21213,40002,0,514,514,0,514,0,0,0,0,,,,,,,,
"1,026,568",202002,21,21214,40002,0,309,309,0,309,0,0,0,0,,,,,,,,
"1,026,569",202002,21,21215,40002,0,56,56,0,56,0,0,0,0,,,,,,,,
"1,026,570",202002,21,21216,40002,0,29,29,0,29,0,0,0,0,,,,,,,,
"1,026,571",202002,21,21217,40002,0,167,167,0,167,0,0,0,0,,,,,,,,
"1,026,572",202002,22,22001,40002,1387,5210,3823,0,609,0,4601,0,779,,,,,,,,
"1,026,573",202002,22,22001,40012,2334,6100,3766,0,1352,1,4747,0,464,,,,,,,,
"1,026,574",202002,22,22001,40014,27,27,0,0,0,0,27,0,0,,,,,,,,
"1,026,575",202002,22,22001,40021,938,3361,2423,0,0,0,3361,0,521,,,,,,,,
"1,026,576",202002,22,22001,40127,110,3311,3201,0,0,0,3311,0,23,,,,,,,,
"1,026,577",202002,22,22002,40002,0,62,62,0,62,0,0,0,0,,,,,,,,
"1,026,578",202002,22,22003,40002,0,45,45,0,45,0,0,0,0,,,,,,,,
"1,026,579",202002,22,22004,40002,0,602,602,0,602,0,0,0,0,,,,,,,,
"1,026,580",202002,22,22004,40012,2554,5978,3424,0,803,0,5175,0,420,,,,,,,,
"1,026,581",202002,22,22004,40021,1143,3803,2660,0,0,0,3803,0,635,,,,,,,,
"1,026,582",202002,22,22004,40127,164,4190,4026,0,0,0,4190,0,51,,,,,,,,
"1,026,583",202002,22,22005,40002,0,603,603,0,603,0,0,0,0,,,,,,,,
"1,026,584",202002,22,22005,40014,322,375,53,0,1,0,374,0,12,,,,,,,,
"1,026,585",202002,22,22006,40002,4108,17050,12942,0,6345,0,10705,0,228,,,,,,,,
"1,026,586",202002,22,22006,40012,791,2101,1310,0,469,0,1632,0,41,,,,,,,,
"1,026,587",202002,22,22006,40014,4742,10738,5996,0,226,524,9988,0,825,,,,,,,,
"1,026,588",202002,22,22006,40021,4082,8252,4170,0,0,0,8252,0,231,,,,,,,,
"1,026,589",202002,22,22006,40030,1699,5590,3891,0,2325,0,3265,0,116,,,,,,,,
"1,026,590",202002,22,22006,40036,38,2115,2077,0,17,0,2098,0,49,,,,,,,,
"1,026,591",202002,22,22006,40044,826,3914,3088,0,80,0,3834,0,92,,,,,,,,
"1,026,592",202002,22,22006,40058,0,1255,1255,0,158,0,1097,0,154,,,,,,,,
"1,026,593",202002,22,22006,40072,4030,8052,4022,0,1879,212,5961,0,392,,,,,,,,
"1,026,594",202002,22,22006,40127,479,7228,6749,0,0,0,7228,0,116,,,,,,,,
"1,026,595",202002,22,22006,40130,0,651,651,0,28,0,623,0,22,,,,,,,,
"1,026,596",202002,22,22006,40132,40,781,741,0,0,0,781,0,104,,,,,,,,
"1,026,597",202002,22,22006,40137,186,5552,5366,0,0,0,5552,0,6,,,,,,,,
"1,026,598",202002,22,22006,40150,0,5,5,0,0,0,5,0,21,,,,,,,,
"1,026,599",202002,22,22007,40002,2131,6382,4251,0,1025,0,5357,0,375,,,,,,,,
"1,026,600",202002,22,22007,40012,2234,4465,2231,0,671,0,3794,0,56,,,,,,,,
"1,026,601",202002,22,22007,40021,1866,4426,2560,0,0,0,4426,0,336,,,,,,,,
"1,026,602",202002,22,22007,40030,1235,2971,1736,0,105,0,2866,0,119,,,,,,,,
"1,026,603",202002,22,22007,40127,295,3976,3681,0,0,0,3976,0,46,,,,,,,,
"1,026,604",202002,22,22007,40137,74,3461,3387,0,0,0,3461,0,17,,,,,,,,
"1,026,605",202002,22,22008,40002,0,212,212,0,212,0,0,0,0,,,,,,,,
"1,026,606",202002,22,22008,40150,0,0,0,0,0,0,0,0,2,,,,,,,,
"1,026,607",202002,22,22009,40002,0,65,65,0,65,0,0,0,0,,,,,,,,
"1,026,608",202002,22,22009,40012,2377,6907,4530,0,390,0,6517,0,272,,,,,,,,
"1,026,609",202002,22,22009,40021,993,4185,3192,0,0,0,4185,0,513,,,,,,,,
"1,026,610",202002,22,22010,40002,0,49,49,0,49,0,0,0,0,,,,,,,,
"1,026,611",202002,22,22011,40002,6986,13540,6554,0,3381,0,10159,0,146,,,,,,,,
"1,026,612",202002,22,22011,40012,4752,7158,2406,0,1615,0,5543,0,45,,,,,,,,
"1,026,613",202002,22,22011,40014,3157,5175,2018,0,9,714,4452,0,71,,,,,,,,
"1,026,614",202002,22,22011,40044,2882,3707,825,0,0,0,3707,0,27,,,,,,,,
"1,026,615",202002,22,22011,40127,65,2066,2001,0,0,0,2066,0,12,,,,,,,,
"1,026,616",202002,22,22011,40150,0,5,5,0,0,0,5,0,10,,,,,,,,
"1,026,617",202002,22,22012,40002,1,644,643,0,642,0,2,0,0,,,,,,,,
"1,026,618",202002,22,22012,40014,486,1568,1082,0,89,0,1479,0,166,,,,,,,,
"1,026,619",202002,22,22012,40127,350,2918,2568,0,0,0,2918,0,63,,,,,,,,
"1,026,620",202002,22,22012,40137,48,2126,2078,0,0,0,2126,0,18,,,,,,,,
"1,026,621",202002,22,22013,40002,0,44,44,0,44,0,0,0,0,,,,,,,,
"1,026,622",202002,22,22014,40002,109314,244215,134901,0,41788,0,202427,0,5071,,,,,,,,
"1,026,623",202002,22,22014,40012,147753,292734,144981,3,67698,1,225032,0,2679,,,,,,,,
"1,026,624",202002,22,22014,40014,106005,200613,94608,0,7042,9022,184549,0,49365,,,,,,,,
"1,026,625",202002,22,22014,40021,81693,121978,40285,0,0,0,121978,0,2083,,,,,,,,
"1,026,626",202002,22,22014,40030,25159,47288,22129,0,4519,0,42769,0,990,,,,,,,,
