ID_CAPTACION,CVE_PERIODO,CVE_ESTADO,CVE_MUNICIPIO,CVE_INSTITUCION,SALDO_NOMINA,SALDO_TRANS_TOTAL,SALDO_TRANS_MA,SALDO_TRANS_N1,SALDO_TRANS_N2,SALDO_TRANS_N3,SALDO_TRANS_N4,SALDO_AHORRO,SALDO_PLAZO_FIJO
2082655,202001,26,26029,40143,0,121583123,121583123,0,0,0,121583123,0,85677799
2082656,202001,26,26029,40150,0,2048305,2048305,0,0,0,2048305,0,0
2082668,202001,26,26030,40002,808980785,5351034177,4542053392,0,36656742,0,5314377435,0,781230817
2082669,202001,26,26030,40012,2055590960,8532305728,6476714768,242,53954007,1000,8478350479,0,1619972275
2082670,202001,26,26030,40014,733766402,3322888042,2589121640,0,3472204,7453612,3311962226,436,2698654037
2082671,202001,26,26030,40021,314046159,2053496376,1739450217,0,0,0,2053496376,0,948740718
2082672,202001,26,26030,40030,29726871,490320558,460593687,0,3383431,0,486937127,0,451001558
2082673,202001,26,26030,40036,4498318,1600663385,1596165067,0,55654,0,1600607731,0,185630123
2082674,202001,26,26030,40044,88897630,2674807787,2585910157,0,3754574,0,2671053213,0,719032794
2082675,202001,26,26030,40058,418145,211301351,210883206,0,515590,0,210785761,0,307655344
2082676,202001,26,26030,40062,7328989,116553917,109224928,0,0,0,116553917,0,58544096
2082677,202001,26,26030,40072,901004035,3582337883,2681333848,0,42811667,50217225,3489308991,0,2723877798
2082678,202001,26,26030,40112,0,257098808,257098808,0,0,0,257098808,0,136445674
2082679,202001,26,26030,40127,7030189,283768360,276738171,3992,0,0,283764368,0,42375991
2082680,202001,26,26030,40130,0,2829079,2829079,0,71737,0,2757342,0,5156526
2082681,202001,26,26030,40131,0,24614677,24614677,0,0,0,24614677,0,95549026
2082682,202001,26,26030,40136,0,21872502,21872502,0,0,0,21872502,0,8381613
2082683,202001,26,26030,40137,5444611,606218950,600774339,0,0,0,606218950,0,1754937
2082684,202001,26,26030,40143,0,114620516,114620516,0,0,0,114620516,0,195390148
2082685,202001,26,26030,40150,0,11996752,11996752,0,0,0,11996752,0,8122239
2082686,202001,26,26030,40154,0,4976909,4976909,0,0,0,4976909,0,450661
2082698,202001,26,26031,40002,0,48235,48235,0,48235,0,0,0,0
2082702,202001,26,26032,40002,0,97704,97704,0,97704,0,0,0,0
2082706,202001,26,26033,40002,21270702,240561110,219290408,0,1793649,0,238767461,0,62376126
2082707,202001,26,26033,40012,59630248,159992541,100362293,30,1247887,0,158744624,0,78233679
2082708,202001,26,26033,40021,24158142,234925963,210767821,0,0,0,234925963,0,110414690
2082709,202001,26,26033,40072,20955420,169755466,148800046,0,493958,1350238,167911270,0,117455270
2082710,202001,26,26033,40127,202282,20197208,19994926,0,0,0,20197208,0,3091069
2082711,202001,26,26033,40130,0,21212,21212,0,119,0,21093,0,0
2082712,202001,26,26033,40131,0,10303847,10303847,0,0,0,10303847,0,15717612
2082713,202001,26,26033,40137,194785,56294970,56100185,0,0,0,56294970,0,90853
2082719,202001,26,26034,40002,0,61146,61146,0,61146,0,0,0,0
2082723,202001,26,26035,40002,0,365979,365979,0,365979,0,0,0,0
2082724,202001,26,26035,40127,11856,9128734,9116878,0,0,0,9128734,0,0
2082730,202001,26,26036,40002,20751724,203523501,182771777,0,1156621,0,202366880,0,51379361
2082731,202001,26,26036,40012,59992761,157382509,97389748,0,2850396,0,154532113,0,100417616
2082732,202001,26,26036,40014,21550998,131988722,110437724,0,57,0,131988665,272,21716084
2082733,202001,26,26036,40127,951833,16074543,15122710,0,0,0,16074543,0,7952037
2082734,202001,26,26036,40130,0,488410,488410,0,0,0,488410,0,0
2082735,202001,26,26036,40137,142652,25891601,25748949,0,0,0,25891601,0,42457
2082741,202001,26,26037,40002,0,8868,8868,0,8868,0,0,0,0
2082745,202001,26,26038,40002,0,114974,114974,0,114974,0,0,0,0
2082746,202001,26,26038,40014,32623636,158213079,125589443,0,1095,622157,157589827,111,57366795
2082747,202001,26,26038,40127,2382,2723035,2720653,0,0,0,2723035,0,902071
2082748,202001,26,26038,40137,35730,7690995,7655265,0,0,0,7690995,0,0
2082754,202001,26,26039,40002,0,144460,144460,0,144460,0,0,0,0
2082755,202001,26,26039,40014,2574150,2574250,100,0,0,0,2574250,0,0
2082759,202001,26,26040,40002,0,39042,39042,0,39042,0,0,0,0
2082763,202001,26,26041,40002,65021,530703,465682,0,451685,0,79018,0,74696
2082764,202001,26,26041,40012,118608859,239491930,120883071,0,3554344,0,235937586,0,160983778
2082765,202001,26,26041,40127,102536,3136061,3033525,0,0,0,3136061,0,1011650
2082771,202001,26,26042,40002,101374908,589618221,488243313,0,4559726,0,585058495,0,234127539
2082772,202001,26,26042,40012,211114336,565813215,354698879,94,6274668,60,559538393,0,147892688
2082773,202001,26,26042,40014,50488015,180181089,129693074,0,306773,28642,179845674,0,71096089
2082774,202001,26,26042,40021,69704612,428214876,358510264,0,0,0,428214876,0,451365234
2082775,202001,26,26042,40030,7785740,119448453,111662713,0,38361,0,119410092,0,56312053
2082776,202001,26,26042,40036,392998,195197010,194804012,0,84925,0,195112085,0,28367943
2082777,202001,26,26042,40044,5939107,235479814,229540707,0,0,0,235479814,0,119853351
2082778,202001,26,26042,40072,37985036,224440458,186455422,0,2706095,2133194,219601169,0,70590724
2082779,202001,26,26042,40127,1834648,65276765,63442117,0,0,0,65276765,0,8524108
2082780,202001,26,26042,40130,0,792939,792939,0,0,0,792939,0,1045
2082781,202001,26,26042,40131,0,11750414,11750414,0,0,0,11750414,0,35714307
2082782,202001,26,26042,40137,516961,148494602,147977641,0,0,0,148494602,0,903438
2082790,202001,26,26043,40002,188007623,1239967706,1051960083,0,6036251,0,1233931455,17544,145963754
2082791,202001,26,26043,40012,337654167,2384123032,2046468865,0,12549611,0,2371573421,0,179851112
2082792,202001,26,26043,40014,127634727,786937420,659302693,0,320910,1132881,785483629,4,151281965
2082793,202001,26,26043,40021,75438656,452610306,377171650,0,0,0,452610306,0,97969227
2082794,202001,26,26043,40036,838146,106476512,105638366,0,49405,0,106427107,0,16619905
2082795,202001,26,26043,40044,5186303,378669231,373482928,0,225,0,378669006,0,70680970
2082796,202001,26,26043,40072,101996381,778296410,676300029,0,6821635,5133254,766341521,0,306335152
2082797,202001,26,26043,40127,1733967,57350209,55616242,0,6249,0,57343960,0,7316272
2082798,202001,26,26043,40130,0,1576397,1576397,0,11185,0,1565212,0,0
2082799,202001,26,26043,40131,0,4700746,4700746,0,0,0,4700746,0,26324499
2082800,202001,26,26043,40137,920012,241087617,240167605,0,0,0,241087617,0,128868
2082801,202001,26,26043,40143,0,389082,389082,0,0,0,389082,0,0
2082802,202001,26,26043,40150,0,510778,510778,0,0,0,510778,0,1237212
2082812,202001,26,26044,40002,0,17520,17520,0,17520,0,0,0,0
2082816,202001,26,26045,40002,0,94933,94933,0,94933,0,0,0,0
2082820,202001,26,26046,40002,0,15078,15078,0,15078,0,0,0,0
2082824,202001,26,26047,40002,0,181458,181458,0,181458,0,0,0,0
2082825,202001,26,26047,40072,3375068,18990320,15615252,0,5182,18883,18966255,0,13848131
2082829,202001,26,26048,40002,24963339,275690994,250727655,0,1883274,0,273807720,0,52794837
2082830,202001,26,26048,40012,56368491,233112091,176743600,0,2185831,0,230926260,0,41775680
2082831,202001,26,26048,40014,41790489,363251479,321460990,0,3294,19782,363228403,0,44783939
2082832,202001,26,26048,40072,30058780,301600417,271541637,0,1534101,1838575,298227741,0,50461904
2082833,202001,26,26048,40127,23707,15158021,15134314,0,0,0,15158021,0,2323097
2082834,202001,26,26048,40130,0,3810980,3810980,0,9916,0,3801064,0,3661078
2082835,202001,26,26048,40136,0,91208724,91208724,0,0,0,91208724,0,17546331
2082836,202001,26,26048,40137,476845,91195790,90718945,0,0,0,91195790,0,0
2082837,202001,26,26048,40143,0,13183336,13183336,0,0,0,13183336,0,853012
2082838,202001,26,26048,40150,0,0,0,0,0,0,0,0,101614
2082848,202001,26,26049,40002,0,44244,44244,0,44244,0,0,0,0
2082852,202001,26,26050,40002,0,103902,103902,0,103902,0,0,0,0
2082856,202001,26,26051,40002,0,166909,166909,0,166909,0,0,0,0
2082860,202001,26,26052,40002,0,446398,446398,0,446035,0,363,0,0
2082861,202001,26,26052,40127,47021,6142821,6095800,0,0,0,6142821,0,190158
2082867,202001,26,26053,40002,0,22960,22960,0,22960,0,0,0,0
2082871,202001,26,26054,40002,0,20627,20627,0,20627,0,0,0,0
2082875,202001,26,26055,40002,82691602,562833979,480142377,0,5794883,0,557039096,17909,141357104
2082876,202001,26,26055,40012,205185247,754453910,549268663,0,6334571,0,748119339,0,164921417
2082877,202001,26,26055,40014,107567550,555829773,448262223,0,26552,431254,555371967,0,88908254
2082878,202001,26,26055,40021,19190063,213913742,194723679,0,0,0,213913742,0,90812767
2082879,202001,26,26055,40030,4923339,192385021,187461682,0,0,0,192385021,0,8470386
2082880,202001,26,26055,40036,136393,41632926,41496533,0,9730,0,41623196,0,10371908
2082881,202001,26,26055,40044,7811673,199849597,192037924,0,958,0,199848639,0,48210742
2082882,202001,26,26055,40072,54464710,371986980,317522270,0,4768866,2078905,365139209,0,164255700
2082883,202001,26,26055,40127,67367,53028907,52961540,1281,0,0,53027626,0,1513547
2082884,202001,26,26055,40130,0,5591725,5591725,0,21140,0,5570585,0,5575059
2082885,202001,26,26055,40137,743687,211070098,210326411,0,0,0,211070098,0,681201
2082886,202001,26,26055,40150,0,0,0,0,0,0,0,0,1501138
2082896,202001,26,26056,40002,0,114976,114976,0,114976,0,0,0,0
2082900,202001,26,26057,40002,0,52963,52963,0,52963,0,0,0,0
2082904,202001,26,26058,40002,0,633753,633753,0,633753,0,0,0,0
2082905,202001,26,26058,40021,6365373,44434106,38068733,0,0,0,44434106,0,43655879
2082906,202001,26,26058,40072,28123805,103649334,75525529,0,515512,2471055,100662767,0,44757034
2082907,202001,26,26058,40127,3435,6747607,6744172,0,12545,0,6735062,0,461723
2082913,202001,26,26059,40002,0,24341,24341,0,24341,0,0,0,0
2082917,202001,26,26060,40002,0,58052,58052,0,58052,0,0,0,0
2082921,202001,26,26061,40002,0,31371,31371,0,31371,0,0,0,0
2082925,202001,26,26062,40002,0,17022,17022,0,17022,0,0,0,0
2082929,202001,26,26063,40002,0,64019,64019,0,64019,0,0,0,0
2082933,202001,26,26064,40002,0,46011,46011,0,46011,0,0,0,0
2082937,202001,26,26065,40002,0,22251,22251,0,22251,0,0,0,0
2082941,202001,26,26066,40002,3902163,20441300,16539137,0,526152,0,19915148,0,6157693
2082942,202001,26,26066,40127,3270,6145398,6142128,0,0,0,6145398,0,685780
2082948,202001,26,26067,40002,0,108896,108896,0,108896,0,0,0,0
2082952,202001,26,26068,40002,0,18646,18646,0,18646,0,0,0,0
2082956,202001,26,26069,40002,0,467681,467681,0,467681,0,0,0,0
2082960,202001,26,26070,40002,213062,840136,627074,0,515101,0,325035,0,6627
2082961,202001,26,26070,40014,1504977,1505093,116,0,0,0,1505093,0,1254682
2082962,202001,26,26070,40127,0,26534,26534,0,0,0,26534,0,0
2082963,202001,26,26070,40137,18542,20871170,20852628,0,0,0,20871170,0,29835
2082969,202001,26,26071,40002,0,315578,315578,0,315578,0,0,0,0
2082970,202001,26,26071,40012,32172815,139197234,107024419,0,530663,0,138666571,0,24814156
2082971,202001,26,26071,40127,125523,10318061,10192538,0,0,0,10318061,0,559550
2082972,202001,26,26071,40137,81083,11633421,11552338,0,0,0,11633421,0,53899
2082978,202001,26,26072,40002,0,390350,390350,0,390350,0,0,0,0
2082982,202001,27,27001,40002,197950,752809,554859,0,490018,0,262791,0,5997
2082983,202001,27,27001,40021,18605576,122208186,103602610,0,0,0,122208186,0,66061651
2082984,202001,27,27001,40127,132304,17372345,17240041,0,0,0,17372345,0,6263009
2082985,202001,27,27001,40137,20838,21801057,21780219,0,0,0,21801057,0,547563
2082991,202001,27,27002,40002,131640736,464142732,332501996,0,5523549,0,458619183,0,167063501
2082992,202001,27,27002,40012,158034971,392806537,234771566,0,4136095,0,388670442,0,159172462
2082993,202001,27,27002,40014,71599994,222880416,151280422,0,104299,83353,222692764,0,117483091
2082994,202001,27,27002,40021,23099519,182988443,159888924,0,0,0,182988443,0,180982928
2082995,202001,27,27002,40036,821276,56488564,55667288,0,31887,0,56456677,0,8314068
2082996,202001,27,27002,40044,2821864,109207140,106385276,0,1,0,109207139,0,133292606
2082997,202001,27,27002,40072,20410927,93299202,72888275,0,814519,191519,92293164,0,74019416
2082998,202001,27,27002,40127,1087810,136976218,135888408,1181,0,0,136975037,0,33554290
2082999,202001,27,27002,40130,0,4119764,4119764,0,78528,0,4041236,0,5609279
2083000,202001,27,27002,40131,0,11326280,11326280,0,0,0,11326280,0,29395926
2083001,202001,27,27002,40137,748455,225033496,224285041,0,0,0,225033496,0,15659968
2083007,202001,27,27003,40002,0,852642,852642,0,852642,0,0,0,0
2083008,202001,27,27003,40021,14937636,88732894,73795258,0,0,0,88732894,0,99276885
2083009,202001,27,27003,40127,57614,20926392,20868778,0,0,0,20926392,0,3885405
2083010,202001,27,27003,40130,0,1177400,1177400,0,54477,0,1122923,0,1342100
2083011,202001,27,27003,40137,180593,28722252,28541659,0,0,0,28722252,0,1847056
2083017,202001,27,27004,40002,996513891,4115813635,3119299744,0,32530597,0,4083283038,0,721663774
2083018,202001,27,27004,40012,1500266892,6658950238,5158683346,10,29831082,1341,6629117805,0,2514257728
2083019,202001,27,27004,40014,415966849,3219529011,2803562162,0,1740651,729670,3217058690,1241,1160696920
2083020,202001,27,27004,40021,380128562,2700896979,2320768417,0,0,0,2700896979,0,1449030358
2083021,202001,27,27004,40030,1173898,103669719,102495821,0,6301,0,103663418,0,634430510
2083022,202001,27,27004,40036,3078834,518631237,515552403,0,195656,0,518435581,0,55754696
2083023,202001,27,27004,40044,55724926,1014965551,959240625,0,5008511,0,1009957040,0,1624683943
2083024,202001,27,27004,40072,394620286,1752726978,1358106692,0,21162699,20930691,1710633588,0,806526078
2083025,202001,27,27004,40112,0,53780289,53780289,0,0,0,53780289,0,7002425
2083026,202001,27,27004,40127,4322954,598369972,594047018,9356,14774,0,598345842,0,153560678
2083027,202001,27,27004,40130,0,17549158,17549158,0,223934,0,17325224,0,13747024
2083028,202001,27,27004,40131,0,20964881,20964881,0,0,0,20964881,0,90917817
2083029,202001,27,27004,40137,4024820,260718119,256693299,0,0,0,260718119,0,39863506
2083030,202001,27,27004,40143,0,94666498,94666498,0,0,0,94666498,0,52556811
2083031,202001,27,27004,40150,0,6150581,6150581,0,0,0,6150581,0,13345804
2083043,202001,27,27005,40002,68927412,236085922,167158510,0,3791005,0,232294917,0,108381713
2083044,202001,27,27005,40012,166937578,328606507,161668929,0,1662498,0,326944009,0,121689278
2083045,202001,27,27005,40014,39274154,161066664,121792510,0,137633,53556,160875475,0,96614324
2083046,202001,27,27005,40021,9340524,75540421,66199897,0,0,0,75540421,0,90985945
2083047,202001,27,27005,40036,212073,96706124,96494051,0,116975,0,96589149,0,8070633
2083048,202001,27,27005,40044,1655679,99397227,97741548,0,0,0,99397227,0,122844926
2083049,202001,27,27005,40072,14115344,108108193,93992849,0,492416,278263,107337514,0,79332705
2083050,202001,27,27005,40127,304535,118090987,117786452,0,0,0,118090987,0,18702371
2083051,202001,27,27005,40130,0,3509604,3509604,0,30173,0,3479431,0,4662437
2083052,202001,27,27005,40131,0,2794702,2794702,0,0,0,2794702,0,15918885
2083053,202001,27,27005,40137,465734,111915067,111449333,0,0,0,111915067,0,19976073
2083059,202001,27,27006,40002,26881340,81142630,54261290,0,1896692,0,79245938,0,46774993
2083060,202001,27,27006,40012,72120534,177762751,105642217,0,1028310,0,176734441,0,84050172
2083061,202001,27,27006,40127,279737,75559595,75279858,1624,0,0,75557971,0,18287549
2083062,202001,27,27006,40130,0,603124,603124,0,0,0,603124,0,521361
2083063,202001,27,27006,40137,269959,50045017,49775058,0,0,0,50045017,0,5408383
2083069,202001,27,27007,40002,19323128,82539100,63215972,0,469716,0,82069384,0,21415813
2083070,202001,27,27007,40012,26757034,118760475,92003441,0,2548457,0,116212018,0,66259504
2083071,202001,27,27007,40021,7502471,71063214,63560743,0,0,0,71063214,0,40325322
2083072,202001,27,27007,40127,199026,16705874,16506848,0,0,0,16705874,0,11822988
2083073,202001,27,27007,40130,0,589267,589267,0,10012,0,579255,0,842529
2083074,202001,27,27007,40137,518246,40567515,40049269,0,0,0,40567515,0,2712526
2083080,202001,27,27008,40002,25763183,180029447,154266264,0,3586389,0,176443058,0,94100230
2083081,202001,27,27008,40012,30046492,163124122,133077630,0,1862991,18,161261113,0,72691981
2083082,202001,27,27008,40127,2928013,118805128,115877115,2114,0,0,118803014,0,39479627
2083083,202001,27,27008,40130,0,1058267,1058267,0,0,0,1058267,0,1337847
2083084,202001,27,27008,40137,213256,108228456,108015200,0,0,0,108228456,0,10407661
2083090,202001,27,27009,40002,0,323394,323394,0,323394,0,0,0,0
2083091,202001,27,27009,40012,22753208,67864902,45111694,0,726575,0,67138327,0,21389310
2083092,202001,27,27009,40127,0,352808,352808,0,0,0,352808,0,0
2083098,202001,27,27010,40002,72931986,264413799,191481813,0,1137679,0,263276120,0,239785229
2083099,202001,27,27010,40021,11316083,87756004,76439921,0,0,0,87756004,0,43703722
2083100,202001,27,27010,40127,182516,57534412,57351896,0,0,0,57534412,0,7739223
2083101,202001,27,27010,40130,0,2086001,2086001,0,24649,0,2061352,0,2460864
2083107,202001,27,27011,40002,0,143111,143111,0,143111,0,0,0,0
2083108,202001,27,27011,40127,141692,13139987,12998295,0,0,0,13139987,0,2387286
2083114,202001,27,27012,40002,71667679,239044710,167377031,0,1936503,0,237108207,0,135402012
2083115,202001,27,27012,40012,150820305,275620044,124799739,0,2099419,0,273520625,0,124297812
2083116,202001,27,27012,40021,11300665,47618237,36317572,0,0,0,47618237,0,46153740
2083117,202001,27,27012,40044,2961945,71880987,68919042,0,0,0,71880987,0,133747927
2083118,202001,27,27012,40127,319325,72514885,72195560,0,0,0,72514885,0,25749953
2083119,202001,27,27012,40130,0,2145191,2145191,0,146986,0,1998205,0,3424521
2083120,202001,27,27012,40131,0,9361739,9361739,0,0,0,9361739,0,5618065
2083121,202001,27,27012,40137,423940,62883752,62459812,0,0,0,62883752,0,5476549
2083127,202001,27,27013,40002,691630,2992691,2301061,0,2188351,0,804340,0,8364
2083128,202001,27,27013,40014,8818854,67166639,58347785,0,15705,1015,67149919,0,4726915
2083129,202001,27,27013,40127,56285,13814539,13758254,2314,0,0,13812225,0,1350705
2083130,202001,27,27013,40130,0,623904,623904,0,25887,0,598017,0,662256
2083136,202001,27,27014,40002,74478880,379272797,304793917,0,1096696,0,378176101,0,47669059
2083137,202001,27,27014,40012,139166089,306604472,167438383,0,2406296,0,304198176,0,104365814
2083138,202001,27,27014,40021,9937007,51293271,41356264,0,0,0,51293271,0,53183953
2083139,202001,27,27014,40127,211175,39226145,39014970,0,0,0,39226145,0,6474692
2083140,202001,27,27014,40130,0,213770,213770,0,0,0,213770,0,231079
2083141,202001,27,27014,40137,176781,37785264,37608483,0,0,0,37785264,0,6702157
2083142,202001,27,27014,40150,0,14871,14871,0,0,0,14871,0,802114
2083150,202001,27,27015,40002,11830732,56510306,44679574,0,336891,0,56173415,0,30239923
2083151,202001,27,27015,40127,0,482366,482366,0,0,0,482366,0,0
2083157,202001,27,27016,40002,18307800,128310321,110002521,0,1406992,0,126903329,0,38951983
2083158,202001,27,27016,40012,31119844,105424107,74304263,0,1849575,11905,103562627,0,32405353
2083159,202001,27,27016,40021,9824582,70836768,61012186,0,0,0,70836768,0,84423793
2083160,202001,27,27016,40127,95270,37708637,37613367,0,0,0,37708637,0,5528013
2083161,202001,27,27016,40130,0,497439,497439,0,7859,0,489580,0,260431
2083162,202001,27,27016,40131,0,6019791,6019791,0,0,0,6019791,0,9450170
2083163,202001,27,27016,40137,309089,42617912,42308823,0,0,0,42617912,0,15248558
2083169,202001,27,27017,40002,27300594,150855166,123554572,0,612031,0,150243135,0,58882469
2083170,202001,27,27017,40012,40802702,133394588,92591886,0,1295689,0,132098899,0,39260385
2083171,202001,27,27017,40127,231455,56091123,55859668,0,0,0,56091123,0,4170235
2083172,202001,27,27017,40130,0,1470092,1470092,0,52973,0,1417119,0,1890263
2083173,202001,27,27017,40137,121419,21022766,20901347,0,0,0,21022766,0,661699
2083179,202001,28,28001,40002,0,183092,183092,0,183092,0,0,0,0
2083183,202001,28,28002,40002,0,817301,817301,0,817301,0,0,0,0
2083184,202001,28,28002,40127,211806,58223676,58011870,1471,0,0,58222205,0,10941642
2083190,202001,28,28003,40002,47548046,295307150,247759104,0,5642820,0,289664330,0,47054746
2083191,202001,28,28003,40012,111435925,245477870,134041945,0,2789363,0,242688507,0,43596116
2083192,202001,28,28003,40014,90166853,311501865,221335012,0,259194,253796,310988875,0,105882393
2083193,202001,28,28003,40021,10031585,267135024,257103439,0,0,0,267135024,0,27347154
2083194,202001,28,28003,40044,31134290,218677342,187543052,0,296850,0,218380492,0,83738810
2083195,202001,28,28003,40072,41845049,280382886,238537837,0,3428234,3514150,273440502,0,180101579
2083196,202001,28,28003,40127,3090036,101024815,97934779,0,0,0,101024815,0,13235179
2083197,202001,28,28003,40130,0,6242820,6242820,0,75005,0,6167815,0,4254592
2083198,202001,28,28003,40131,0,13772988,13772988,0,0,0,13772988,0,20210263
2083199,202001,28,28003,40137,151258,59003531,58852273,0,0,0,59003531,0,44487
2083205,202001,28,28004,40002,0,93718,93718,0,93718,0,0,0,0
2083209,202001,28,28005,40002,0,29476,29476,0,29476,0,0,0,0
2083213,202001,28,28006,40002,0,16537,16537,0,16537,0,0,0,0
2083217,202001,28,28007,40002,3236,110739,107503,0,107503,0,3236,0,0
2083218,202001,28,28007,40072,7409272,88273562,80864290,0,39877,345297,87888388,0,85479260
2083222,202001,28,28008,40002,0,89528,89528,0,89528,0,0,0,0
2083226,202001,28,28009,40002,157605301,557759617,400154316,0,6890932,0,550868685,0,191268969
2083227,202001,28,28009,40012,280615364,506628379,226013015,0,2624083,839,504003457,0,171910525
2083228,202001,28,28009,40014,121203475,263868128,142664653,0,264972,2500705,261102451,11,139915884
2083229,202001,28,28009,40021,30460545,169772413,139311868,0,0,0,169772413,0,119271944
2083230,202001,28,28009,40044,10144500,156980746,146836246,0,8841,0,156971905,0,258461029
2083231,202001,28,28009,40072,51143557,364469585,313326028,0,3547720,3754305,357167560,0,387263592
2083232,202001,28,28009,40127,4727610,145055029,140327419,0,0,0,145055029,0,47700656
2083233,202001,28,28009,40130,0,2070276,2070276,0,0,0,2070276,0,859485
2083234,202001,28,28009,40131,0,10461650,10461650,0,0,0,10461650,0,28590028
2083235,202001,28,28009,40137,398613,93136108,92737495,0,0,0,93136108,0,2264535
2083236,202001,28,28009,40150,0,2556,2556,0,0,0,2556,0,1968642
2083244,202001,28,28010,40002,0,40017,40017,0,40017,0,0,0,0
2083248,202001,28,28011,40002,0,84344,84344,0,84344,0,0,0,0
2083252,202001,28,28012,40002,0,656794,656794,0,656794,0,0,0,0
2083253,202001,28,28012,40012,20696672,135574143,114877471,0,1083032,0,134491111,0,21999332
2083254,202001,28,28012,40044,17697253,233276089,215578836,0,0,0,233276089,0,64894855
2083255,202001,28,28012,40127,87011,32993292,32906281,0,0,0,32993292,0,5358777
2083261,202001,28,28013,40002,0,316484,316484,0,316484,0,0,0,0
2083265,202001,28,28014,40002,0,58174,58174,0,58174,0,0,0,0
2083266,202001,28,28014,40072,1190564,1201332,10768,0,4448,173686,1023198,0,0
2083270,202001,28,28015,40002,0,202565,202565,0,202565,0,0,0,0
2083271,202001,28,28015,40012,18740162,170930087,152189925,0,1988388,63,168941636,0,40373940
2083272,202001,28,28015,40014,13969501,98954836,84985335,0,30805,0,98924031,0,103109709
2083273,202001,28,28015,40072,8166021,154375103,146209082,0,336994,602157,153435952,0,173651241
2083277,202001,28,28016,40002,0,126101,126101,0,126101,0,0,0,0
2083281,202001,28,28017,40002,0,326368,326368,0,326368,0,0,0,0
2083285,202001,28,28018,40002,0,205725,205725,0,205725,0,0,0,0
2083289,202001,28,28019,40002,0,260883,260883,0,260883,0,0,0,0
2083293,202001,28,28020,40002,0,15903,15903,0,15903,0,0,0,0
2083297,202001,28,28021,40002,110490310,278158228,167667918,0,2728783,0,275429445,0,178228287
2083298,202001,28,28021,40012,124117307,365487466,241370159,356,4976799,1,360510310,0,62667175
2083299,202001,28,28021,40014,112113902,197270540,85156638,0,9465,1,197261074,0,155044672
2083300,202001,28,28021,40021,6582067,54878450,48296383,0,0,0,54878450,0,112487945
2083301,202001,28,28021,40044,14901389,209659883,194758494,0,32044,0,209627839,0,172590720
2083302,202001,28,28021,40072,34746412,245079133,210332721,0,750434,569441,243759258,0,481317017
2083303,202001,28,28021,40127,3106447,126473029,123366582,0,0,0,126473029,0,24511350
2083304,202001,28,28021,40130,0,3454471,3454471,0,30,0,3454441,0,3313427
2083305,202001,28,28021,40131,0,16376645,16376645,0,0,0,16376645,0,55012081
2083306,202001,28,28021,40137,365294,115479058,115113764,0,0,0,115479058,0,104709
2083307,202001,28,28021,40150,0,0,0,0,0,0,0,0,425938
2083315,202001,28,28022,40002,279459411,1373546912,1094087501,0,12892638,0,1360654274,35746,377858770
2083316,202001,28,28022,40012,239426822,1132543701,893116879,0,12831882,11560,1119700259,0,171454408
2083317,202001,28,28022,40014,347301423,1368768222,1021466799,0,353638,2672785,1365741799,645,423363995
2083318,202001,28,28022,40021,44833888,276566703,231732815,0,0,0,276566703,0,396875732
2083319,202001,28,28022,40036,1028193,148009214,146981021,0,45731,0,147963483,0,41142247
2083320,202001,28,28022,40044,64454419,890688295,826233876,0,449726,117808,890120761,0,495912705
2083321,202001,28,28022,40058,1401711,174946843,173545132,0,960288,0,173986555,0,161509737
2083322,202001,28,28022,40062,22443075,290551928,268108853,0,0,0,290551928,0,355740596
2083323,202001,28,28022,40072,350927524,3055700626,2704773102,0,22129004,16309161,3017262461,0,2536820664
2083324,202001,28,28022,40112,0,25264364,25264364,0,0,0,25264364,0,18116441
2083325,202001,28,28022,40127,12359652,379379573,367019921,1582,0,0,379377991,0,39259128
2083326,202001,28,28022,40130,0,12165921,12165921,0,171946,0,11993975,0,12045871
2083327,202001,28,28022,40131,0,37849376,37849376,0,0,0,37849376,0,110110471
2083328,202001,28,28022,40137,1202154,388082058,386879904,0,0,0,388082058,0,1384045
2083329,202001,28,28022,40143,0,1852594,1852594,0,0,0,1852594,0,27407864
2083330,202001,28,28022,40154,0,10,10,0,0,0,10,0,0
2083342,202001,28,28023,40002,0,46719,46719,0,46719,0,0,0,0
2083346,202001,28,28024,40002,0,20728,20728,0,20728,0,0,0,0
2083347,202001,28,28024,40072,3030899,74173001,71142102,0,48418,421266,73703317,0,164484986
2083351,202001,28,28025,40002,0,208255,208255,0,208255,0,0,0,0
2083352,202001,28,28025,40012,19764568,111595913,91831345,0,892921,0,110702992,0,33464913
2083353,202001,28,28025,40014,6690702,56570223,49879521,0,52768,4229,56513226,0,21782105
2083354,202001,28,28025,40021,1094,110654,109560,0,0,0,110654,0,0
2083355,202001,28,28025,40072,26863405,289535514,262672109,0,2242094,2475779,284817641,0,405600470
2083356,202001,28,28025,40127,2271399,14432177,12160778,0,0,0,14432177,0,405965
2083357,202001,28,28025,40137,242647,20156936,19914289,0,0,0,20156936,0,30124
2083363,202001,28,28026,40002,0,33446,33446,0,33446,0,0,0,0
2083367,202001,28,28027,40002,215540116,1489955314,1274415198,0,9351656,0,1480603658,21931,279374413
2083368,202001,28,28027,40012,292295700,878202020,585906320,0,6219928,0,871982092,0,146614193
2083369,202001,28,28027,40014,147020805,731038700,584017895,0,657208,3734062,726647430,3112,281043964
